source_id	target_id
D054221	DOID:0060402
MESH:D054221	DOID:0060402
C563524	DOID:0060403
MESH:C563524	DOID:0060403
C538309	DOID:0060406
MESH:C538309	DOID:0060406
C536580	DOID:0060407
MESH:C536580	DOID:0060407
C567810	DOID:0060408
MESH:C567810	DOID:0060408
C535594	DOID:0060409
MESH:C535594	DOID:0060409
C535362	DOID:0060410
MESH:C535362	DOID:0060410
C567511	DOID:0060413
MESH:C567511	DOID:0060413
C567289	DOID:0060415
MESH:C567289	DOID:0060415
C567344	DOID:0060416
MESH:C567344	DOID:0060416
C536808	DOID:0060418
MESH:C536808	DOID:0060418
C567184	DOID:0060419
MESH:C567184	DOID:0060419
C567239	DOID:0060422
MESH:C567239	DOID:0060422
C567350	DOID:0060428
MESH:C567350	DOID:0060428
C567705	DOID:0060432
MESH:C567705	DOID:0060432
C567290	DOID:0060435
MESH:C567290	DOID:0060435
C567224	DOID:0060436
MESH:C567224	DOID:0060436
C535963	DOID:0060438
MESH:C535963	DOID:0060438
C562687	DOID:0060439
MESH:C562687	DOID:0060439
C535474	DOID:0060444
MESH:C535474	DOID:0060444
C566452	DOID:0060445
MESH:C566452	DOID:0060445
C567587	DOID:0060446
MESH:C567587	DOID:0060446
C535477	DOID:0060447
MESH:C535477	DOID:0060447
C563256	DOID:0060448
MESH:C563256	DOID:0060448
C535480	DOID:0060449
MESH:C535480	DOID:0060449
C567588	DOID:0060450
MESH:C567588	DOID:0060450
D053559	DOID:0060451
MESH:D053559	DOID:0060451
C567546	DOID:0060452
MESH:C567546	DOID:0060452
C535476	DOID:0060453
MESH:C535476	DOID:0060453
C567547	DOID:0060454
MESH:C567547	DOID:0060454
C535942	DOID:0060455
MESH:C535942	DOID:0060455
C535475	DOID:0060456
MESH:C535475	DOID:0060456
C562745	DOID:0060457
MESH:C562745	DOID:0060457
C567626	DOID:0060459
MESH:C567626	DOID:0060459
C567717	DOID:0060460
MESH:C567717	DOID:0060460
C567585	DOID:0060461
MESH:C567585	DOID:0060461
C535943	DOID:0060462
MESH:C535943	DOID:0060462
C537734	DOID:0060464
MESH:C537734	DOID:0060464
C562524	DOID:0060465
MESH:C562524	DOID:0060465
C562884	DOID:0060466
MESH:C562884	DOID:0060466
C535284	DOID:0060467
MESH:C535284	DOID:0060467
C535326	DOID:0060468
MESH:C535326	DOID:0060468
D054221	DOID:0060469
MESH:D054221	DOID:0060469
C536525	DOID:0060471
MESH:C536525	DOID:0060471
C536321	DOID:0060472
MESH:C536321	DOID:0060472
C537705	DOID:0060473
MESH:C537705	DOID:0060473
C536399	DOID:0060476
MESH:C536399	DOID:0060476
D000071243	DOID:0060478
MESH:D000071243	DOID:0060478
D000081003	DOID:0060479
MESH:D000081003	DOID:0060479
C537279	DOID:0060481
MESH:C537279	DOID:0060481
C567416	DOID:0060482
MESH:C567416	DOID:0060482
C557674	DOID:0060484
MESH:C557674	DOID:0060484
C536990	DOID:0060485
MESH:C536990	DOID:0060485
C566822	DOID:0060486
MESH:C566822	DOID:0060486
C537403	DOID:0060488
MESH:C537403	DOID:0060488
C536629	DOID:0060490
MESH:C536629	DOID:0060490
C563702	DOID:0060491
MESH:C563702	DOID:0060491
C537475	DOID:0060536
MESH:C537475	DOID:0060536
C565375	DOID:0060537
MESH:C565375	DOID:0060537
D055665	DOID:0060538
MESH:D055665	DOID:0060538
C537709	DOID:0060540
MESH:C537709	DOID:0060540
C537908	DOID:0060549
MESH:C537908	DOID:0060549
C535557	DOID:0060550
MESH:C535557	DOID:0060550
C565820	DOID:0060551
MESH:C565820	DOID:0060551
C537177	DOID:0060556
MESH:C537177	DOID:0060556
C537194	DOID:0060559
MESH:C537194	DOID:0060559
C564369	DOID:0060560
MESH:C564369	DOID:0060560
D063748	DOID:0060562
MESH:D063748	DOID:0060562
C566815	DOID:0060563
MESH:C566815	DOID:0060563
C535313	DOID:0060565
MESH:C535313	DOID:0060565
C535327	DOID:0060566
MESH:C535327	DOID:0060566
C535509	DOID:0060567
MESH:C535509	DOID:0060567
C535572	DOID:0060569
MESH:C535572	DOID:0060569
D014381	DOID:0060570
MESH:D014381	DOID:0060570
D056725	DOID:0060573
MESH:D056725	DOID:0060573
D056728	DOID:0060574
MESH:D056728	DOID:0060574
C548081	DOID:0060580
MESH:C548081	DOID:0060580
C537847	DOID:0060581
MESH:C537847	DOID:0060581
C548082	DOID:0060582
MESH:C548082	DOID:0060582
C548083	DOID:0060583
MESH:C548083	DOID:0060583
C548084	DOID:0060584
MESH:C548084	DOID:0060584
C536719	DOID:0060589
MESH:C536719	DOID:0060589
C567043	DOID:0060590
MESH:C567043	DOID:0060590
C536697	DOID:0060591
MESH:C536697	DOID:0060591
D054438	DOID:0060597
MESH:D054438	DOID:0060597
C538336	DOID:0060599
MESH:C538336	DOID:0060599
C565768	DOID:0060602
MESH:C565768	DOID:0060602
D000072676	DOID:0060604
MESH:D000072676	DOID:0060604
C537577	DOID:0060608
MESH:C537577	DOID:0060608
C565898	DOID:0060609
MESH:C565898	DOID:0060609
C536138	DOID:0060610
MESH:C536138	DOID:0060610
C535554	DOID:0060611
MESH:C535554	DOID:0060611
C536937	DOID:0060614
MESH:C536937	DOID:0060614
C535737	DOID:0060640
MESH:C535737	DOID:0060640
D015209	DOID:0060643
MESH:D015209	DOID:0060643
C536123	DOID:0060644
MESH:C536123	DOID:0060644
C535456	DOID:0060645
MESH:C535456	DOID:0060645
C536171	DOID:0060650
MESH:C536171	DOID:0060650
D017490	DOID:0060655
MESH:D017490	DOID:0060655
D000757	DOID:0060668
MESH:D000757	DOID:0060668
C537884	DOID:0060673
MESH:C537884	DOID:0060673
C563184	DOID:0060680
MESH:C563184	DOID:0060680
C579932	DOID:0060681
MESH:C579932	DOID:0060681
D002538	DOID:0060688
MESH:D002538	DOID:0060688
